"gene","T2-T1","T2a-T1","T2a-T2","T2b-T1","T2b-T2","T2b-T2a","T3-T1","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T4-T1","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4a-T1","T4a-T2","T4a-T2a","T4a-T2b","T4a-T3","T4a-T3a","T4a-T3b","T4a-T4","TX-T1","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T3b","TX-T4","TX-T4a","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-T4a","mean-TX","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-T4a","SEM-TX","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-T4a","Q1-TX","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-T4a","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF555",0.999999141642629,0.999997222387312,0.999999999273209,0.999985412398673,0.999999752724296,0.999999999345841,0.998140247167831,0.834738082624016,0.905626090881487,0.925778582843947,0.99949162588011,0.999667433070397,0.999990846226959,0.999999963435561,0.7642818476562,0.985042989728021,0.97452539612955,0.995375337129546,0.999512681613433,0.558018681470909,0.999955216398151,0.999999552570475,0.999999999038542,0.99999999999195,1,0.997003156904225,0.999999999697708,0.999988674058994,0.999648053573414,0.999882618671772,0.99999398776008,0.999999948467739,0.848404911141604,1,0.999989551701459,0.999999999198388,0.999995317029501,0.999999974493717,0.999999999917895,1,0.969463139533832,0.999999986434048,0.999805479241416,1,0.999999977013076,68.5922833333333,64.0944337837838,62.73978,60.6698125,82.4923888888889,57.2228090909091,49.1359857142857,60.5574,56.6794428571429,60.80252,8.30722727494626,3.13002019455114,6.8069058604598,7.08245183195353,28.0579266687164,5.41546008631273,5.55084023667239,10.1163,13.5084857102746,8.94582031864043,53.5162,45.60155,44.74445,48.557925,41.6663,45.47315,40.9911,55.49925,31.70655,44.5063,78.3381,77.671175,78.57315,63.940025,78.577,61.23805,58.32285,65.61555,77.16025,80.6376,51.6483526315789,60.6868676470588,55.8214,58.23865,38.27985,65.51905,45.470525,73.395475,4.79699063967167,1.2598397177956,1.17500103207461,1.04330328512004,0.232662023997315,0.0611586059262938,"BLCA"
"ZNF75D",0.990966559083673,0.920740138327528,0.996463914551287,0.999991583693839,0.999944207006037,0.989753317561647,0.441769669011579,0.52368636093629,0.976026038841623,0.640222997711489,0.999999961061672,0.795175295669583,0.587620467209223,0.999068041772571,0.122357303155148,0.9999999991178,0.95149599796322,0.805989159463171,0.999828967414012,0.277946663932787,0.999999999999401,0.999999999957597,0.999978864230731,0.998627753276366,0.999999995910619,0.928295275160327,0.999999859199435,0.999999979763371,0.999992215266043,0.801443697194144,0.59439630943774,0.996126684024289,0.14674625360286,0.999999939299626,0.999999773900099,0.999994821266468,0.862338883918341,0.981902968252815,0.999961194183779,0.961301714421568,0.999994485554235,0.617229593471929,0.756784544780668,0.990111944037762,0.585224239638889,225.498833333333,288.881416216216,326.118846666667,259.5858875,398.5935,208.111345454545,213.026557142857,238.54875,190.698842857143,365.0644,21.8913193995043,14.0693225910291,45.0637923188565,38.6778077319837,128.897915287006,16.6674817790667,24.2330598140409,67.38915,23.1085365835087,38.3235009098073,200.984175,205.34235,227.9273,176.419675,244.7847,183.3208,183.75585,204.854175,176.9581,313.6857,263.02485,348.247475,360.13335,346.8634,335.199,236.0922,258.2194,272.243325,204.428,440.531,283.758742105263,272.584767647059,259.0449,254.4512,209.5794,346.88355,193.67795,322.5818,20.0255068128714,6.27682682230269,0.960621567549594,0.982266780778159,-0.0579598950487171,-0.0258131853837152,"BLCA"
"ZNF197",0.999999686033024,0.999999997820604,0.999278065453759,0.998152199438204,0.997461733389307,0.971514088791429,0.999999307320753,0.997890327073282,0.999999984637453,0.960335744407148,0.999999888091196,1,0.999939257279679,0.999644605539219,0.999618287058739,0.999999864802701,1,0.999966685006502,0.999906097314067,0.999772651518009,1,0.997300509282893,0.998367196401066,0.988955175151975,0.999999150122382,0.98215025363939,0.999160206536558,0.999523813795556,0.80484060749004,0.192950711099598,0.693035078549305,0.200289686150684,0.882868039066829,0.456678646228779,0.58183019508009,0.57044340632656,0.999999279402543,0.999999999052002,0.999942124233496,0.999990660593667,0.999694186186525,0.999999999919176,0.999999999997272,0.999837779057333,0.648422688695213,344.94465,360.260533783784,334.973386666667,399.2624875,324.142722222222,361.242545454545,363.195642857143,431.19925,230.396085714286,368.95178,33.3595496098369,13.6918666681352,34.1994185891457,50.7409005740559,35.9824503975772,36.6385531669414,69.5714291272812,18.60255,44.1562680748478,50.3151286234409,290.599375,275.23945,278.1107,326.7874,279.9311,279.17655,229.27935,421.897975,140.2779,383.4029,356.990925,425.21315,436.904,413.4598,367.6998,382.32855,419.49325,440.500525,321.3708,440.6923,318.429378947368,359.287655882353,287.7637,343.4725,251.38285,384.05705,275.4069,429.6148,20.7939929431915,6.1294061023676,1.12831189468148,1.19359217302252,0.174165921205662,0.255309980267935,"BLCA"
"ZNF732",0.999999051281431,0.999982020848874,0.999999648733025,0.999994884525272,0.999999986480278,1,0.999999955861964,0.999055177088042,0.99795929957821,0.999441802524576,0.999944946747519,0.999995399593194,0.999999999940242,0.999999999941247,0.996856054513473,0.999999334187795,0.99834166945878,0.996737591046863,0.998913833928269,0.999999999962218,0.995238888859886,0.999948293765124,0.998465529576348,0.996972572396705,0.99809943615271,0.999995926963728,0.995751866281136,0.999999396507291,0.999999992399312,0.999999999994958,0.999999900606438,0.999999981426472,0.999984343583398,0.999998957878507,0.999943553264823,0.999616377665954,0.999993037170535,0.997436817802005,0.995221936362288,0.998004368560016,0.999999961607544,0.993305398568551,0.999999999799417,0.999999981882242,0.99981258306502,9.08273333333333,10.9912689189189,12.12864,12.027125,7.40742222222222,12.7316636363636,6.67997142857143,3.25565,10.5344142857143,5.66202,3.87621509789009,1.53353812726473,3.58227451719608,4.32939065143905,2.02292868487867,5.35706264852591,2.47149848354185,2.68885,9.25665749389334,2.26571576072552,0.91965,1.507475,1.3645,4.03915,3.2397,1.71315,0.72695,1.911225,0,2.9989,15.874775,16.515325,20.7397,17.125875,9.0439,17.77585,10.0446,4.600075,3.6766,9.1756,3.34800526315789,9.22398382352941,3.1937,4.89965,1.7343,5.19845,1.559225,12.555825,0.475925869729723,0.647304619660141,2.75506849557016,1.53416100447757,1.46208818703273,0.617449896251823,"BLCA"
"ZNF546",0.999581097254889,0.999999797408411,0.999936070317821,0.999999656232915,0.969861062636575,0.999606269928136,0.905585033090501,0.937264390206369,0.888958497633242,0.660362161603915,0.999986357612185,0.842773213989786,0.995560359672494,0.999999999254852,0.446878156647984,0.973434511924032,0.994943039548079,0.978902570189397,0.853313780462847,0.99999997896366,0.708778086205297,1,0.999994643675402,0.999999995430469,0.999999989811986,0.992583875562177,0.999999669109892,0.998063516787195,0.888665954310783,0.93014682101614,0.87702506887862,0.651208848602474,0.999999999719388,0.458173143401893,0.999999117976567,0.988706364333787,0.999991963207123,0.999999999999588,0.999999952596343,0.999229181677856,0.995726845908665,0.996084900055787,0.999559105070022,0.999999484240673,0.99253277223193,53.2500166666667,42.5494972972973,48.2417866666667,59.1945,24.7934777777778,61.7634363636364,28.8424571428571,53.33875,22.2949714285714,43.6963,14.0175218982628,2.90407393641094,10.158015976407,23.7023410208706,3.74369343506805,26.2098842988784,5.03868499936135,3.46445,4.84990049248506,3.94890904985162,28.771,24.977225,17.57865,19.07665,19.2786,24.6255,18.76145,51.606525,13.4864,37.9917,76.961125,54.235925,74.61475,66.765275,32.7422,54.0887,33.9371,55.070975,31.9916,50.0695,58.1821789473684,41.8863514705882,55.3425,34.75855,34.69315,82.68365,21.3618,52.615175,7.75850878220439,1.60980411961271,0.719917201940454,0.628062519763292,-0.474097103914049,-0.67101991719875,"BLCA"
"ZNF286A",0.999904443097353,0.995490152002093,0.999348511791902,1,0.999441504266157,0.987177420680889,1,0.999437484501571,0.986373309883826,1,0.999999947761848,0.999997615068393,0.998248719361754,0.999999539549889,0.999999739370564,0.616223186585715,0.482096901283782,0.915590059802931,0.485269008887308,0.463410401809231,0.584569964822816,0.999997920987196,0.999057142550668,0.992525531755425,0.99999853710172,0.999997567780164,0.999932782756566,0.768361685452392,0.999999736369807,0.990727842258929,0.946367871452398,0.999999853716403,0.999999586532089,0.999881596119626,0.359271521046847,0.999999997448964,0.99999999391821,0.999999823431809,0.999744478543289,0.999999953795325,0.999999977665873,1,0.802797425244827,0.999971995083245,0.999981507811126,258.873016666667,301.927274324324,338.189426666667,255.1674625,257.534322222222,280.598581818182,454.731671428571,205.82095,230.287142857143,279.23686,36.8137315076989,20.7053892912687,48.8868689525779,41.2676069288004,38.0107291855565,49.5642612707214,128.546969865374,66.96635,70.6519392346259,18.0536179028637,209.490975,186.771375,226.1542,213.592725,170.6717,168.3644,164.48525,172.337775,104.45375,261.2391,322.960525,370.14995,416.7994,301.29125,291.5767,320.4159,646.48845,239.304125,260.0651,301.7988,179.019047368421,274.974444852941,170.2509,237.3501,140.4965,211.15775,170.656625,313.545125,10.4964163686747,8.13827373639826,1.53600663669628,1.39411950245197,0.619184449593009,0.479354232802754,"BLCA"
"ZKSCAN4",0.999956997145795,0.999921071606368,0.999999997223437,0.996257859825659,0.999383868407255,0.999970768817598,0.99353351592699,0.998119911403178,0.999900691627862,1,0.99828818100064,0.999862083562834,0.999998103551091,0.999999998755067,0.9999999782099,0.963419239468387,0.971889335474989,0.995359399108807,0.999995393322242,0.9999980603184,0.99988897670086,0.999241265022984,0.999949478219907,0.999989884685272,0.999999999510284,0.99999999993967,0.999999944232544,0.999999999913259,0.44717489866073,0.242518021982582,0.521797620325297,0.908825706741823,0.912104371068214,0.791411892002366,0.990792668239519,0.998552873123764,0.999999823975964,0.999999999929637,0.999999990897081,0.999918024659312,0.999817592475698,0.999985892778037,0.996308591013936,0.999958696957228,0.717572460560461,130.4876,120.131745945946,117.825613333333,107.6180625,106.467077777778,111.077872727273,97.8784857142857,102.3139,72.3015857142857,122.62906,18.9978228935844,5.26710105027558,11.5500830345845,13.90479075256,13.366998028912,19.1345831567258,18.8274218230121,45.6385,14.2285591358237,28.8420259033862,101.8793,87.809025,83.01435,80.279125,88.3085,78.3993,62.05655,79.49465,43.31195,92.9032,155.56785,144.968425,147.86955,137.487525,119.768,118.2493,112.2186,125.13315,90.96615,110.3384,62.8870578947368,112.104106617647,60.274,105.93575,33.29805,92.3816,81.16245,133.865175,8.07647054335851,2.16072403891367,1.78262603420392,1.757569598832,0.834004080872835,0.813581820394063,"BLCA"
"ZNF643",0.999999984841581,0.999999828739871,0.999999998949123,0.40027051203276,0.0174562178276418,0.0634155637401678,1,0.999999897465642,0.99999931772907,0.255713557882882,0.99999131762804,0.994362944069151,0.996712615316184,0.464938768081996,0.999977853278954,1,0.999999853353277,0.999999154880889,0.35940463194466,1,0.999993725202818,0.999954258569621,0.999981035070557,0.999996295881547,0.52674547035319,0.99993019332358,0.997813630497258,0.999924337870457,0.998952725857546,0.997587167566215,0.999755826168823,0.0505823554203152,0.997612478580147,0.944930312459021,0.998014848226225,1,0.99850177159376,0.997470593324546,0.999588938731247,0.0853411917607785,0.997044255585439,0.951727917470342,0.997419739959952,0.999999999999445,0.999999999978187,61.6620333333333,56.2973581081081,53.6426,136.4669625,61.8286,74.8466727272727,62.7483428571429,35.9143,36.0121428571429,32.4478,18.0114951161504,4.8634585434071,11.3395814616892,65.6883945464383,16.1640306351187,22.2698381428542,11.8354337386643,14.9444,6.87478826215439,7.04786521685822,30.5404,31.205025,37.81475,58.308425,31.265,29.6444,47.0206,28.4421,26.66475,27.0156,91.27715,63.906075,52.86725,96.740525,59.2944,98.09485,81.1436,43.3865,48.2375,33.6545,19.6656315789474,51.0391666666667,15.9687,40.4377,12.8258,20.289,27.1577,58.907575,3.19341399133616,2.2678298465392,2.59534846169424,2.53231008159712,1.37592825349948,1.34045407372048,"BLCA"
"ZNF642",0.997121073275056,0.950014132723668,0.995200997709634,0.832474957645586,0.0337935823297412,0.0250379689966952,0.996270717488327,0.999999655116435,0.999997335256779,0.152692936155654,0.999983957258416,0.690963276168854,0.473357392839545,0.929281346361375,0.857320825430951,0.998011505018679,0.99999996134034,0.999997394593839,0.233501952877203,1,0.912926887117661,0.999455733324605,0.999999751369252,0.999999999998159,0.709803331202807,0.999999999807357,0.988242566065214,0.99999999953863,0.930175927717418,0.99095942559101,0.999999621171138,0.0547189438032903,0.999876809835645,0.54672528539854,0.999891827545323,0.999999940757338,0.997169434098596,0.999998938308956,0.999999985938369,0.29839514293901,0.999999999990683,0.922730302760747,0.999999999953019,1,0.999993213642922,188.360133333333,141.44817027027,107.961766666667,300.11045,128.0928,218.166427272727,129.760142857143,115.32365,90.4597428571429,121.58684,60.1022372254958,10.7378810679554,14.0221911330599,131.611891470201,27.6230272781354,55.2513145409856,24.8377375896979,7.66185,8.42764131508017,14.8421884361303,122.5041,94.459525,83.23335,101.729,92.6805,124.95855,90.76715,111.492725,75.4765,125.5005,141.333275,150.696875,114.29995,265.499575,131.0891,210.80235,160.2703,119.154575,104.5513,134.3545,80.0023842105263,135.508030637255,78.3533,117.77985,60.8878,96.0122,89.119425,146.76605,7.29935708203192,4.63059865011199,1.6937999032712,1.5031893998083,0.760263452232592,0.588026798308929,"BLCA"
"ZNF490",0.99999999531089,0.99999974315821,0.999999980017267,1,0.999999999715558,0.999999916002669,0.977070641060454,0.885861994933522,0.981894995269092,0.971201366489547,0.996796125402394,0.979126031327849,0.998797906093957,0.996166343791998,0.999997955696646,0.999994233729338,0.999997022301443,0.999999991919449,0.99999652840258,0.998992813945673,0.999986391878986,1,0.999999996115834,0.999999920156886,0.999999999980239,0.997643709285397,0.999721115094106,0.999998625555481,0.961416576216884,0.860177664752756,0.967488133863423,0.953006802886346,0.999999997114077,0.999955979049596,0.996835274288119,0.995014864403071,0.99963357764378,0.999416715670813,0.999958251979662,0.999665273291637,0.999997758320422,0.99999999999811,0.999999593697773,0.999933480454915,0.999968223817477,231.477133333333,224.339248648649,218.737833333333,228.9154625,175.473411111111,190.478672727273,210.557042857143,236.1381,167.446971428571,194.29174,35.8573390441963,11.3688501393234,20.8199128987604,46.2739588476219,24.0888016334495,16.6973622033492,40.1989917010534,43.2715,23.8531255470273,22.2376878121715,185.38965,149.658075,152.85095,116.540775,121.6931,157.7244,143.94315,214.50235,128.98915,165.044,254.80355,306.313325,273.378,308.488975,208.8222,226.39025,243.72705,257.77385,215.04155,243.623,135.386963157895,202.414520098039,128.9753,188.95185,94.96995,168.23275,146.8158,245.318725,14.0161453284051,3.92756385102011,1.49508132376065,1.46502353551416,0.580223960808145,0.550923841641946,"BLCA"
"ZNF626",0.999981377507562,0.99999620452245,1,0.999956740983212,0.954609336513723,0.986653298210212,0.999967847294133,0.999999995466761,0.999999996390245,0.981869667221539,0.999912960411351,0.889127056278878,0.971802946002998,1,0.967322255039032,0.999999999215274,0.999373415862499,0.999862108030736,0.999997059070447,0.999536025974317,0.999993146317462,0.999999993618329,1,1,0.999928431220151,0.99999999960008,0.999898681698484,0.999999653660434,0.999858194438638,0.941101884299812,0.979705111656392,0.999999999978209,0.973751206195506,0.999999999986152,0.999982914028666,0.99983588594069,0.999907602834074,0.999999476818522,0.999999632914782,0.984546157353806,0.99999999950535,0.976018090617384,0.999270020474678,0.999999970665117,0.977738957435556,404.28455,536.778063513514,529.736133333333,218.22845,579.636177777778,214.360345454545,348.7651,507.27835,183.587114285714,632.5032,283.79844994494,89.2588331629969,134.95070503839,83.4313255492097,214.354772898249,104.567895630842,188.280503876008,483.47465,84.4678619451587,365.922029641064,28.049825,61.26745,62.3936,50.702325,67.0952,15.28765,22.7196,265.541025,19.7634,143.0381,296.48285,788.64645,672.94105,240.53415,851.99,177.1997,568.20765,749.015675,286.2118,894.6237,305.694436842105,440.311384313726,205.7902,161.3794,142.0536,305.4612,35.3713,611.618875,70.3925159709826,29.7515651681412,1.44036440068143,0.784193805147184,0.526433848159965,-0.350717849766777,"BLCA"
"ZNF793",0.0778813583804757,0.211341482896602,0.999999999996212,0.512926481311329,0.999995312849596,0.999999750597054,0.103697594102679,0.999328789851121,0.999674876019255,0.997954210986439,0.14456465303578,0.999995819954762,0.999996962486136,0.999860973302337,0.999999779656169,0.130710831029514,0.99926833096469,0.99957734032218,0.997665973918288,0.999999999999613,0.999999078520426,0.614434700514246,0.999988154449179,0.99998570283105,0.999866863522811,0.999999999996389,0.999999927595053,1,0.337449021587639,0.999999999993008,0.999999999810643,0.999998327613472,0.99999023493008,0.999999993110721,0.999979905644131,0.999998381757369,0.144524920393029,0.997043277138727,0.998054488593962,0.993525245713783,0.999999873745786,0.999962330202325,0.999999991764861,0.999999999980037,0.999784201197624,375.861833333333,175.362071621622,179.000266666667,198.4081875,135.965522222222,155.613627272727,130.755614285714,125.97475,169.929028571429,113.06882,112.489665756393,16.4186973640408,32.4887752977689,57.3527414037913,35.8373519242098,41.2461009207704,54.0859328695216,111.80595,110.759109141899,29.2500999863488,147.518475,80.84005,122.1328,90.348675,85.7365,52.78,26.2643,70.071775,23.74955,108.3037,619.6136,222.5817,210.28235,292.734775,140.0282,198.55065,192.72725,181.877725,133.1154,133.6185,118.5909,157.927193627451,117.6236,121.93265,87.1625,149.58435,73.499325,200.55185,11.1243956141735,7.05260784297965,1.33169740365788,1.03663422986544,0.413266301751019,0.0519069376947736,"BLCA"
