"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4d-T1","p-adj-T4d-T2","p-adj-T4d-T3","p-adj-T4d-T4","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4d","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4d","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4d","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4d","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4d","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-T4d","count-TX"
"ZNF658",0.0761881811060886,0.110602078846513,0.963961933739309,0.427375070608858,0.970285234154872,0.999752984345678,0.831523466436638,0.938805052632888,0.966230420824625,0.980127693122355,0.888708864751155,0.977184099694193,0.991800940464575,0.996860434369285,0.999857617040773,56.2146034615385,50.9135659863946,48.726058974359,47.2686617647059,33.54755,39.6527333333333,1.57920965496947,1.10120106268726,2.53886574887995,4.13000573809992,13.12855,7.52883438617456,39.510375,32.4218,29.4337,31.35955,26.983275,32.39295,68.5682,66.2587,62.807,64.9579,40.111825,45.0101,260,588,117,34,2,3
"ZNF765",0.739526724356437,0.508326235524055,0.0411724530687998,0.897673183903087,0.995732814666893,0.353162610616193,0.999426325300788,0.996760376258217,0.999999843552264,0.991442374336456,0.998932841157546,0.99339944556099,0.999999956822565,0.983111047590185,0.999999999699126,299.276668846154,315.133712585034,269.449905128205,329.066555882353,262.3508,264.951366666667,8.50557804910021,7.02731886126054,10.1647385010502,19.8824952121611,88.3763,10.1891094370956,219.282725,213.845825,189.9606,265.21505,218.16265,259.256,350.382925,377.54465,336.4919,404.753675,306.53895,275.11585,260,588,117,34,2,3
"ZNF124",0.147990690478438,0.609869111556459,0.00586278775492455,0.935163666915872,0.343079610994669,0.999999999302886,0.512680233329986,0.678679824035761,0.361396237101854,0.388381743781561,0.999902190397273,0.994112550025242,0.999999796225794,0.999999900141337,0.668190296619674,96.5214838461538,108.527440986395,84.813388034188,85.0959588235294,178.0554,87.4544333333333,3.70449941763952,2.96698436800231,5.22828547636196,7.3303183338527,54.6136,26.0389502355179,57.420475,61.31825,48.4392,63.54685,150.7486,62.30925,114.494175,134.584875,104.3811,101.7938,205.3622,105.8845,260,588,117,34,2,3
"ZNF569",0.752105191496363,0.832525250882758,0.18343504222245,0.999789893400754,0.999726770400015,0.933844884865797,0.812296604362034,0.730308003714401,0.89899541146966,0.791974932656245,0.99999913207197,0.999820310815759,0.999992539113795,0.999979927029903,0.943101691784895,178.163477307692,188.969432312925,163.782891452991,183.512044117647,83.4275,172.5247,4.46205658208025,5.13543786701769,7.41894069398346,12.8886908697672,65.5114,31.561766766823,125.087275,127.482225,111.8782,134.8704,50.6718,143.03515,215.890625,219.403975,194.2708,233.4147,116.1832,197.0103,260,588,117,34,2,3
"ZNF777",0.710515891132052,0.25650498815764,0.7694080496457,0.97425194559326,0.735128494265563,0.374981914060551,0.926959830668596,0.963240363165693,0.988846848874363,0.865581212214366,0.769288256470598,0.860649711580253,0.944662604916815,0.65774192167722,0.999999191153933,457.588774230769,474.827975510204,496.634468376068,435.154667647059,569.4235,582.6931,9.2063755935512,7.0115588720486,14.5743430248801,24.2329062798328,83.5704,63.9871718770515,358.94755,363.046,398.8139,354.047725,527.6383,519.453,534.761,557.9076,587.0459,508.123375,611.2087,622.75625,260,588,117,34,2,3
"ZNF605",0.999518668218689,0.80399948972778,0.578488935061453,0.994383753677421,0.982149359706257,0.999937073780851,0.557086718783808,0.531922422758307,0.691630914088842,0.673470346837318,0.985489781575169,0.98067444748621,0.998308923834737,0.996891691572298,0.953893196853988,503.929098846154,509.081787414966,473.958847008547,482.872920588235,252.8064,421.533633333333,12.2100902469069,9.16595219713169,18.9912810598341,32.7681999415654,79.3033,87.0165340078412,368.087325,353.50795,348.4784,387.43005,213.15475,357.5245,611.684325,629.033875,527.0164,577.73335,292.45805,504.5875,260,588,117,34,2,3
"ZNF799",0.776248954577144,0.0502946456146679,0.253053395563224,0.999979623285258,0.998990790282973,0.68360575717241,0.901601998079999,0.943640004301794,0.991220765759086,0.924612423632519,0.0887536364403033,0.0554668996352721,0.0198231489159079,0.0988199603200248,0.126786730685072,244.990176153846,234.021911054422,209.444233333333,241.494735294118,161.77395,416.555533333333,6.96472848328526,4.767468561217,8.08980294846552,17.170319762768,23.04455,167.077246203728,165.40085,154.214175,151.1369,171.1633,150.251675,260.09575,291.619775,292.7398,253.5211,294.5541,173.296225,545.54325,260,588,117,34,2,3
"ZNF782",0.0859273545824257,0.343147998968936,0.999874386027231,0.855974324911565,0.999999582405137,0.999999912468733,0.185548586310124,0.315154600435172,0.342676701448241,0.356859684877785,0.845490991521075,0.959047733599271,0.968698081955401,0.96947308051713,0.898992452513407,93.8523515384615,86.451837414966,85.5141965811966,85.9331882352941,32.0796,68.1426,2.2728259440769,1.54320836626992,3.63765808996571,6.55046981807142,14.1635,19.0255160472281,67.3616,59.282225,59.5203,61.895125,24.99785,52.6185,115.12765,108.4548,103.3343,111.298075,39.16135,85.42985,260,588,117,34,2,3
"ZNF846",0.677980504975058,0.995789002963141,0.995108913468942,0.943348135662383,0.999560416679752,0.993346405322121,0.910401098188523,0.953709651012428,0.93651526814147,0.972650753737342,0.979703457595641,0.994938608128575,0.989846364098932,0.998399759485792,0.999417391814137,77.7855323076923,73.8737209183673,75.767811965812,71.8744235294118,52.00245,62.9643666666667,1.90702086966733,1.54807776058207,2.99596017012186,7.54246939395536,24.37665,3.67276398067965,56.605675,48.5585,51.5843,49.794975,39.814125,59.2947,99.2429,91.275775,101.1053,82.4517,64.190775,64.9298,260,588,117,34,2,3
"ZNF136",0.621725521868137,0.403203208993622,0.936898000409323,0.78718207812503,0.984221910805777,0.999995178093227,0.358585385728352,0.457921239224072,0.553744351944594,0.598761299786155,0.999999999732197,0.99993028822059,0.998978815729351,0.998518667879684,0.634635729580705,286.677842692308,273.550224319728,262.870362393162,260.057847058824,128.967,287.856833333333,6.41469437281332,4.93946564652738,9.02167100395158,17.3264343607702,18.1702,58.6733905098763,215.82145,199.778875,197.0575,207.837375,119.8819,249.7614,352.99695,333.045775,320.4345,325.75245,138.0521,345.5501,260,588,117,34,2,3
"ZKSCAN5",0.9876981511173,0.998972949410246,0.999999928040487,0.995810486312154,0.967781506525026,0.982602466307346,0.999999998482775,0.999999981555046,0.999999993690815,0.999988502020784,0.947344754877203,0.964493218114308,0.964242854397296,0.911735236220938,0.993990002704721,425.122259615385,419.60507585034,420.248985470085,435.832811764706,423.03615,365.137433333333,6.6424321175444,4.83342800519979,11.5265152223034,18.5279509059409,25.58215,62.9772857181152,351.214975,342.5905,352.4656,363.371825,410.245075,312.4325,485.775,481.243375,453.3378,480.2897,435.827225,421.34365,260,588,117,34,2,3
"ZNF33B",0.769189360358534,0.926762032565768,0.9999990998808,0.269495621032601,0.566991162051928,0.699915358138741,0.980928756775461,0.992903941609349,0.993828338505237,0.999987220828564,0.999994733138259,0.999999985570682,0.999999926271715,0.995356520524191,0.997204535804499,809.394132692308,771.393839455782,767.833994871795,659.772658823529,616.1987,780.292466666667,22.1485627100875,17.0500034653974,28.5528496540404,45.5808066394093,416.7645,131.986339852278,574.26695,502.76535,555.3989,521.642575,407.81645,659.17095,977.57195,925.5114,957.616,731.521975,824.58095,886.26775,260,588,117,34,2,3
"ZNF431",0.998793959502994,0.999986999542585,0.997397711628132,0.975425787273761,0.935570050850715,0.990109359863335,0.690060803367719,0.661670473774372,0.709572852420102,0.819087273033102,0.939918808851542,0.924558347439573,0.949046586822877,0.985637302648929,0.994204055643337,180.652411923077,183.160703231293,179.158891452991,168.918332352941,91.8055,134.5611,4.72219577529558,3.71932061095449,7.44786615551218,16.271375714288,49.1657,32.8046006621531,124.4973,117.197875,127.9278,124.686025,67.22265,102.1021,226.6613,229.507775,211.6142,199.740125,116.38835,154.90355,260,588,117,34,2,3
"ZNF418",0.868748544194629,0.796096440736525,0.992587430869984,0.724197341595885,0.925817185465139,0.992114865740891,0.432816552716867,0.507496390311949,0.569737838582566,0.693359446988307,0.930020288095732,0.964124672963809,0.980673367374122,0.996130429124089,0.9622228440789,152.631077307692,143.835144217687,137.744402564103,125.864694117647,15.2891,94.3234333333333,8.93758696667701,3.70915766877289,6.97176297615872,9.74545935824878,6.3311,7.37862915934329,89.05165,91.1411,88.4354,83.1641,12.12355,87.9858,176.1045,181.978975,181.6241,157.518875,18.45465,100.7647,260,588,117,34,2,3
"ZNF700",0.973194051478351,0.604913548134327,0.843557196155171,0.609680195990412,0.777340106321892,0.992738978101856,0.91282390603547,0.936799552792251,0.973634319503376,0.991454295768886,0.999946200870699,0.999997702453475,0.999998860012108,0.999773863315013,0.986413597076888,376.266235,367.17521292517,348.026060683761,330.213326470588,261.30755,356.977333333333,8.71808570146699,7.16746385159837,12.438410541389,17.7529087948885,2.93885,113.745158749085,287.4637,259.36955,261.3039,256.306575,259.838125,252.82805,436.6217,430.17105,422.3827,418.457825,262.776975,448.65205,260,588,117,34,2,3
"ZFP28",0.967132048919451,0.04209803888716,0.0942096839476224,0.584893869976212,0.764289368131228,0.999989805641032,0.825861458899861,0.864210406387513,0.973758044676335,0.969835205418479,0.999999999229591,0.999999515489397,0.994830339628955,0.997168185049541,0.937013484842421,187.806673076923,181.956185034014,156.019895726496,158.862532352941,102.82845,186.540133333333,5.66365585272576,4.29763675104148,7.19549553574884,17.1385709097376,9.47625,19.4210733782776,123.283425,112.068725,95.0462,81.0819,98.090325,171.968,235.215125,231.08285,207.3516,235.863725,107.566575,204.9448,260,588,117,34,2,3
"ZNF585A",0.998712170528296,0.271834480779869,0.314235773797945,0.999999998902326,0.999963293352812,0.816896733820078,0.729641461925324,0.702073066877984,0.517386893797044,0.753489646156252,0.902824801892901,0.919172599572833,0.98869325770089,0.913359233751169,0.499210468229944,166.306376923077,164.221632142857,149.624108547009,166.612914705882,235.9613,123.6784,3.97976904197752,3.13232055936384,4.93302807379536,10.524440335199,111.0448,9.25127261533965,121.876975,114.64515,103.5368,116.5686,180.4389,114.51785,200.093475,197.748225,177.9096,213.7443,291.4837,129.37795,260,588,117,34,2,3
"ZNF138",0.601748281352304,0.815854056780449,0.999963706398046,0.997299192732557,0.858347009976825,0.86247386632529,0.815971661889741,0.890559460329952,0.903468799682382,0.76933298741388,0.908595157586563,0.962754776102029,0.97019485482133,0.868172911176899,0.999606507633832,343.324392307692,325.316623129252,322.365047008547,356.165973529412,209.7093,252.869433333333,9.20766311024176,6.04052756993487,13.5984166051915,43.1922833025176,19.7046,48.0026546509091,239.0854,218.45095,229.3307,220.71365,199.857,206.02015,423.1087,411.03425,390.2943,392.479125,219.5616,285.3522,260,588,117,34,2,3
"ZNF429",0.881467897225242,0.848332944626355,0.996720608955027,0.99767229485762,1,0.99986645423802,0.437859020172683,0.510636096782681,0.564179095295551,0.541380331723059,0.799523972990024,0.866302275941065,0.904044153504016,0.88488905553783,0.989288092797769,212.780622307692,204.929179931973,200.233112820513,204.908432352941,87.332,141.906133333333,6.06671250910106,3.92041713899898,8.76331453390965,17.2623587729039,31.4799,30.5322272019983,141.026175,132.63265,144.2817,123.693475,71.59205,124.6316,270.9299,268.039225,234.6315,283.6323,103.07195,172.34605,260,588,117,34,2,3
"ZNF470",0.998547695459076,0.0316619108136297,0.0316515784815439,0.724408735640625,0.796204732562303,0.998567310912461,0.999763096436518,0.999893869742403,0.999965567285528,0.999999606389641,0.992320876198537,0.994985316078216,1,0.999993943842662,0.999989328931087,176.076746923077,173.400792517007,146.552645299145,153.533138235294,158.5015,146.418966666667,5.29188805758658,3.76921916850197,7.10486166598934,15.1153375617323,4.1576,12.723150313809,121.37685,108.2284,95.1933,76.61225,156.4227,135.5154,224.836075,220.85625,189.9606,225.718225,160.5803,157.54905,260,588,117,34,2,3
"ZNF100",0.999999852345691,0.978467569050003,0.974906677380916,0.997104882082026,0.997410858886896,0.999999998573812,0.815519976855972,0.817594432474666,0.871669377016713,0.883687158386935,0.800169247154734,0.802370737076252,0.871110678150677,0.887877867326045,0.999986686637141,277.180693846154,276.440195748299,264.536174358974,263.770617647059,139.5752,161.958266666667,9.29794940145789,6.73825417836029,11.6534884464885,28.9105683353936,7.562,16.2025791125295,179.928725,168.752125,170.3152,140.284375,135.7942,146.5309,339.03135,338.301675,327.5756,305.57865,143.3562,173.9603,260,588,117,34,2,3
"ZNF398",0.905376284954089,0.45862730971962,0.822497451739761,0.940859714581389,0.995581026942579,0.999979205185226,0.692072859462867,0.619456640827038,0.5103794227168,0.564005144433591,0.999982004176917,0.999669734538693,0.995768951204891,0.997911863358148,0.90913738653256,575.782208461539,562.355876190476,540.724244444444,546.548497058824,755.5082,592.642966666667,10.9123424947476,7.36073821367644,14.9019385791758,18.8610912624071,7.81100000000004,63.2504661446415,454.8894,437.272925,439.0229,471.095875,751.6027,532.6415,663.6776,646.623825,647.1865,616.59395,759.4137,639.97385,260,588,117,34,2,3
"ZNF498",0.316935399584486,0.999860307265027,0.477054751014304,0.0124641432176407,0.109303840138616,0.0155514734767379,0.988548808668483,0.998350925562761,0.985227513251398,0.999941780542854,0.985709680527719,0.998628490303414,0.980998297270079,0.999199228914327,0.999999773766766,372.779653461538,357.702012585034,375.562655555556,313.093655882353,328.3299,334.601133333333,5.59142250290415,4.29539416988921,8.65691903950233,15.5002967758313,43.6644,29.242485350618,313.3486,292.332775,309.7419,255.203925,306.4977,314.99055,431.6802,408.824,436.2083,363.8987,350.1621,363.19235,260,588,117,34,2,3
"ZNF441",0.00199170926255843,0.01107723530738,0.95381390193671,0.37360152222464,0.998643210360998,0.999999298959764,0.311902610855868,0.559751818407929,0.648858998587765,0.653420653323066,0.941281312261979,0.998083110566852,0.999777672803353,0.999686877090759,0.913813516545823,235.717084615385,205.723504761905,196.441077777778,198.231614705882,81.7553,179.3064,6.87855538941376,4.39980986050508,8.67914790021229,13.9589461451428,14.3343,29.3818640634547,159.016975,128.694775,127.7359,152.9872,74.58815,160.19775,294.1166,267.991575,228.233,262.55015,88.92245,208.18985,260,588,117,34,2,3
"ZNF420",0.939515639752931,0.0497803786262676,0.13734325126076,0.999999899469443,0.997618651615127,0.540306068488253,0.499505220564796,0.433816889543185,0.24468506625523,0.537694768391464,0.888807399633276,0.928668149296361,0.99496246369937,0.896812880434984,0.315949562016344,211.899063076923,205.115325510204,180.657441880342,212.956532352941,333.8598,150.209,5.5646333355594,4.33724020565043,7.37932766056119,14.3738774235336,201.7366,2.05914829318661,150.171175,143.18845,126.1336,175.27955,232.9915,148.3971,256.505425,246.775825,228.1008,258.788225,434.7281,151.9622,260,588,117,34,2,3
"ZNF763",0.0157869044069349,0.302322448492977,0.999998521709477,0.0929492133469663,0.760103055817676,0.801603494157003,0.944939300284669,0.993047119237758,0.992428902087526,0.99991763392267,0.999720315300175,0.999995834935485,0.999998155271877,0.995669650603368,0.995413647378323,98.0836011538462,86.0227797619048,86.5350803418803,74.1570441176471,65.89085,89.6284333333333,2.83342556137383,2.24434693063578,3.64789231591443,5.36264705781131,16.38585,32.9801988831851,67.888025,50.547575,57.0571,52.701875,57.697925,59.24075,128.768625,109.8233,111.4831,89.451175,74.083775,115.92235,260,588,117,34,2,3
"ZNF679",0.960887506422466,0.887673290687872,0.992466175515831,0.999711502563028,0.986569539564757,0.948046478737306,0.999999588411259,0.999982404443029,0.999874614965274,1,0.999998878442572,0.999952085688131,0.999667184297847,1,1,0.247518076923077,0.524699659863946,0.785307692307692,0.00962058823529412,0,0,0.174273988331549,0.171475224757616,0.748901894791718,0.00962058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,588,117,34,2,3
"ZNF682",0.999892727061522,0.99999999999825,0.999980965423572,0.96024986064999,0.927918072341717,0.969452797731509,0.809499876077502,0.794699637076824,0.811986682931522,0.913432542088013,0.988452413350379,0.985475569536354,0.988709267614586,0.9992364009487,0.992803630811997,123.429725769231,124.7337,123.483508547009,112.249685294118,58.3275,96.513,4.27631285456955,3.17415418518898,6.11738049939627,10.1100773810325,28.1531,7.09455508612063,83.8365,76.847125,77.4954,80.8427,44.25095,90.559,147.2405,155.09645,157.3194,136.163,72.40405,102.83095,260,588,117,34,2,3
"ZNF772",0.185288925095722,0.358286026149592,0.997410994124806,0.877474214641258,0.999982554185252,0.999999218407293,0.514791289410726,0.673819136118956,0.721071078800257,0.723651833325545,0.925466632886344,0.984111611202262,0.991459572114117,0.990672770038474,0.979393708160278,270.934051153846,238.745433673469,230.075548717949,233.300338235294,43.10025,165.5128,15.7164377835584,6.60431510719762,12.7147752017105,23.5922813998588,15.75465,33.2274933931225,134.5722,128.613325,123.3508,139.18285,35.222925,136.549,342.54445,316.86345,307.2581,327.220625,50.977575,194.09695,260,588,117,34,2,3
"ZNF257",0.985884968526659,0.999982035106571,0.985050115345142,0.704039597805019,0.488335985170142,0.811831380916574,0.742151383558881,0.697751452558904,0.761147877642527,0.923999304573687,0.99543905817951,0.990621123160496,0.996732444045236,0.999999835641022,0.977033934834688,67.4863465384615,70.3737193877551,66.3989145299145,52.1509764705882,10.3949,49.8562,3.27946892140877,2.51577712958551,5.34137422988242,10.2392552495396,7.9927,15.4297765483928,30.483,25.9439,27.7957,11.9555,6.39855,34.5757,92.004875,100.099125,91.9813,73.02495,14.39125,59.3507,260,588,117,34,2,3
